Item Title,Item Price,Item ID,Number Sold,Brand,Manufacturer Part Number,Reference OE/OEM Number,MPN,Reference
RANGE ROVER P38 EAS AIR SUSPENSION COMPRESSOR PUMP SEAL REPAIR FIX KIT TWIN X2,24.99,221483111873,130 sold,X8R,X8R0023,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
Vauxhall Opel Astra Wing Mirror Cover Lower Holder Plastic Trim Replacement Pair,24.99,223214594990,8 sold,X8R,X8R0160,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
For VAUXHALL SAAB ALFA Z19DTH 1.9CDTi TiD JTD INTAKE MANIFOLD SWIRL FLAP ROD,24.99,231707948220,"2,121 sold",X8R,X8R0034,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
For Audi SEAT Skoda VW 2.0 TDI Intake Manifold P2015 Error Motor Repair Bracket,24.99,322702123299,439 sold,X8R,X8R0135,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
For Audi VW 2.0TDI Inlet Manifold P2015 Error Flap Actuator Motor Repair Bracket,24.99,232471527767,962 sold,X8R,X8R-0134,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
For Honda Civic Bonnet Hood Release Latch Lever Pull Cable Handle Repair,24.99,232471429006,160 sold,X8R,X8R0131,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=24.990000000000222&_udhi=25.040000000000223&_sop=2&_ipg=200
For UK Micra K12 2003-10 Wiper Motor Linkage Repair Arms Rod Set Repair,22.75,221670535225,"2,031 sold",X8R,X8R0032,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=22.74000000000019&_udhi=22.79000000000019&_sop=2&_ipg=200
For Renault Trafic Vauxhall Vivaro Nissan Primastar Rear Bumper Protector Cover,22.95,223264352040,44 sold,X8R,X8R0168,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=22.940000000000193&_udhi=22.990000000000194&_sop=2&_ipg=200
RANGE ROVER P38 EAS AIR SUSPENSION COMPRESSOR PISTON LINER + SEAL REPAIR FIX KIT,21.99,221483100823,"1,131 sold",X8R LTD,X8R0022,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=21.99000000000018&_udhi=22.04000000000018&_sop=2&_ipg=200
For Vauxhall Astra Combo Meriva Vectra Zafira F23 Gear Shift Stick Repair Bush,21.99,322071159931,"1,696 sold",X8R,X8R0078,N/A,N/A,https://www.ebay.co.uk/sch/x8rltd/m.html?_nkw=&_armrs=1&_ipg=&_from=&_udlo=21.99000000000018&_udhi=22.04000000000018&_sop=2&_ipg=200
